id,c_date,campaign_name,category,campaign_id,impressions, mark_spent ,clicks,leads,orders,Conversion Rate, revenue ,Profit,CPC,CTR,,
200,4/19/21,facebOOK_tier2,social,348934,8039150," $416,906.82 ",34440,634,49,7.73%," $342,312 "," $(74,595)",,,,
201,4/19/21,google_hot,search,89459845,424266," $11,548.59 ",7965,13,1,7.69%," $14,865 "," $3,316 ",,,,
202,4/19/21,google_wide,search,127823,8774283," $89,468.29 ",25145,293,23,7.85%," $63,675 "," $(25,793)",,,,
203,4/19/21,youtube_blogger,influencer,10934,3207526," $1,014,426.08 ",51804,1843,304,16.49%," $3,069,946 "," $2,055,520 ",,,,
204,4/19/21,instagram_tier1,social,9034945,6685585," $360,625.77 ",26366,1211,108,8.92%," $617,165 "," $256,539 ",,,,
205,4/19/21,instagram_tier2,social,983498,11147190," $10,416.94 ",65059,183,3,1.64%," $3,079 "," $(7,338)",,,,
206,4/19/21,facebook_retargeting,social,4387490,94270," $3,467.02 ",3357,5,0,0.00%," $5,083 "," $1,616 ",,,,
207,4/19/21,facebook_lal,social,544756,1393192," $438,263.76 ",11771,302,41,13.58%," $90,363 "," $(347,901)",,,,
208,4/19/21,instagram_blogger,influencer,374754,3714818," $340,716.42 ",34541,681,116,17.03%," $544,619 "," $203,903 ",,,,
209,4/19/21,banner_partner,media,39889,20185180," $582,467.94 ",51057,781,127,16.26%," $638,771 "," $56,303 ",,,,
210,4/20/21,facebook_tier1,social,349043,10264358," $48,443.65 ",25616,75,11,14.67%," $49,655 "," $1,211 ",,,,
211,4/20/21,facebOOK_tier2,social,348934,8390795," $396,763.17 ",36799,1002,66,6.59%," $361,861 "," $(34,902)",,,,
212,4/20/21,google_hot,search,89459845,540619," $187,290.54 ",12758,349,39,11.17%," $324,853 "," $137,562 ",,,,
213,4/20/21,google_wide,search,127823,5829705," $381,235.63 ",28780,625,92,14.72%," $291,158 "," $(90,078)",,,,
214,4/20/21,youtube_blogger,influencer,10934,6131188," $349,347.79 ",43367,1273,174,13.67%," $1,480,142 "," $1,130,794 ",,,,
215,4/20/21,instagram_tier1,social,9034945,7470617," $448,280.51 ",33602,1052,165,15.68%," $892,565 "," $444,284 ",,,,
216,4/20/21,instagram_tier2,social,983498,13849465," $126,151.94 ",65643,1171,57,4.87%," $70,083 "," $(56,069)",,,,
217,4/20/21,facebook_retargeting,social,4387490,95704," $62,944.16 ",4018,93,24,25.81%," $136,919 "," $73,975 ",,,,
218,4/20/21,facebook_lal,social,544756,1157165," $155,865.83 ",15983,122,15,12.30%," $15,140 "," $(140,726)",,,,
219,4/20/21,instagram_blogger,influencer,374754,4489548," $601,089.61 ",33865,805,154,19.13%," $629,262 "," $28,172 ",,,,
220,4/20/21,banner_partner,media,39889,29695961," $720,500.15 ",46453,1905,266,13.96%," $989,650 "," $269,150 ",,,,
221,4/21/21,facebook_tier1,social,349043,508533," $38,473.11 ",2200,59,6,10.17%," $35,134 "," $(3,339)",,,,
222,4/21/21,facebOOK_tier2,social,348934,566800," $40,347.51 ",3602,128,5,3.91%," $23,968 "," $(16,380)",,,,
223,4/21/21,google_hot,search,89459845,49301," $10,417.74 ",1048,16,1,6.25%," $17,831 "," $7,413 ",,,,
224,4/21/21,google_wide,search,127823,487184," $14,591.55 ",2206,38,5,13.16%," $13,213 "," $(1,379)",,,,
225,4/21/21,youtube_blogger,influencer,10934,828483," $34,441.27 ",4049,93,23,24.73%," $178,787 "," $144,346 ",,,,
226,4/21/21,instagram_tier1,social,9034945,477603," $28,109.53 ",3222,55,9,16.36%," $48,448 "," $20,338 ",,,,
227,4/21/21,instagram_tier2,social,983498,661053," $13,228.83 ",5629,91,4,4.40%," $8,784 "," $(4,445)",,,,
228,4/21/21,facebook_retargeting,social,4387490,12470," $1,310.29 ",276,2,0,0.00%," $3,944 "," $2,634 ",,,,
229,4/21/21,facebook_lal,social,544756,112875," $31,327.36 ",1385,23,4,17.39%," $4,595 "," $(26,732)",,,,
230,4/21/21,instagram_blogger,influencer,374754,290345," $64,486.25 ",3279,71,14,19.72%," $81,661 "," $17,175 ",,,,
231,4/21/21,banner_partner,media,39889,35980107," $27,607.83 ",4235,60,10,16.67%," $30,930 "," $3,322 ",,,,
232,4/22/21,facebook_tier1,social,349043,714224," $57,814.26 ",5677,101,10,9.90%," $63,772 "," $5,958 ",,,,
233,4/22/21,facebOOK_tier2,social,348934,2485192," $91,740.28 ",6807,152,14,9.21%," $74,106 "," $(17,634)",,,,
234,4/22/21,google_hot,search,89459845,88522," $30,721.93 ",1694,69,7,10.14%," $59,369 "," $28,647 ",,,,
235,4/22/21,google_wide,search,127823,1084696," $10,244.94 ",4364,37,4,10.81%," $9,673 ", $(572),,,,
236,4/22/21,youtube_blogger,influencer,10934,897283," $84,808.58 ",7273,167,49,29.34%," $379,378 "," $294,569 ",,,,
237,4/22/21,instagram_tier1,social,9034945,4060804," $30,113.24 ",5927,104,9,8.65%," $50,016 "," $19,903 ",,,,
238,4/22/21,instagram_tier2,social,983498,1974949," $20,487.95 ",9915,144,7,4.86%," $12,995 "," $(7,493)",,,,
239,4/22/21,facebook_retargeting,social,4387490,14908," $6,825.77 ",485,12,3,25.00%," $10,487 "," $3,661 ",,,,
240,4/22/21,facebook_lal,social,544756,271200," $52,429.82 ",2446,42,4,9.52%," $6,861 "," $(45,569)",,,,
241,4/22/21,instagram_blogger,influencer,374754,648571," $130,357.04 ",7186,199,40,20.10%," $153,337 "," $22,980 ",,,,
242,4/22/21,banner_partner,media,39889,90780777," $48,321.64 ",8424,181,17,9.39%," $88,523 "," $40,201 ",,,,
243,4/23/21,facebook_tier1,social,349043,959297," $11,339.14 ",1041,23,2,8.70%," $11,644 ", $305 ,,,,
244,4/23/21,facebOOK_tier2,social,348934,415865," $22,762.76 ",1549,39,2,5.13%," $10,893 "," $(11,870)",,,,
245,4/23/21,google_hot,search,89459845,25147," $6,369.33 ",477,7,2,28.57%," $17,971 "," $11,602 ",,,,
246,4/23/21,google_wide,search,127823,219674," $12,654.38 ",1425,22,3,13.64%," $7,389 "," $(5,265)",,,,
247,4/23/21,youtube_blogger,influencer,10934,241306," $15,162.02 ",2362,37,8,21.62%," $58,871 "," $43,709 ",,,,
248,4/23/21,instagram_tier1,social,9034945,438675, $523.45 ,1491,1,0,0.00%, $-   , $(523),,,,
249,4/23/21,instagram_tier2,social,983498,515975," $3,906.07 ",3065,56,2,3.57%," $2,702 "," $(1,204)",,,,
250,4/23/21,facebook_retargeting,social,4387490,5467," $1,069.03 ",180,3,0,0.00%," $6,198 "," $5,129 ",,,,
251,4/23/21,facebook_lal,social,544756,49005," $14,369.99 ",723,9,2,22.22%," $2,733 "," $(11,637)",,,,
252,4/23/21,instagram_blogger,influencer,374754,112981," $18,331.54 ",1390,36,3,8.33%," $20,858 "," $2,526 ",,,,
253,4/23/21,banner_partner,media,39889,722956," $14,809.55 ",2285,48,7,14.58%," $21,070 "," $6,260 ",,,,
254,4/24/21,facebook_tier1,social,349043,555747," $103,162.20 ",2415,90,14,15.56%," $73,205 "," $(29,957)",,,,
255,4/24/21,facebOOK_tier2,social,348934,412858," $46,290.55 ",2988,56,6,10.71%," $32,205 "," $(14,086)",,,,
256,4/24/21,google_hot,search,89459845,47430," $12,651.82 ",863,14,3,21.43%," $23,306 "," $10,654 ",,,,
257,4/24/21,google_wide,search,127823,297753," $25,295.31 ",2204,49,5,10.20%," $22,246 "," $(3,049)",,,,
258,4/24/21,youtube_blogger,influencer,10934,444697," $25,982.63 ",3851,54,13,24.07%," $91,032 "," $65,049 ",,,,
259,4/24/21,instagram_tier1,social,9034945,988943," $23,426.61 ",3180,38,7,18.42%," $38,008 "," $14,581 ",,,,
260,4/24/21,instagram_tier2,social,983498,639488," $21,271.78 ",5588,121,6,4.96%," $11,914 "," $(9,358)",,,,
261,4/24/21,facebook_retargeting,social,4387490,9008," $2,987.20 ",260,5,1,20.00%," $4,178 "," $1,191 ",,,,
262,4/24/21,facebook_lal,social,544756,154360," $53,422.92 ",1118,33,5,15.15%," $7,354 "," $(46,069)",,,,
263,4/24/21,instagram_blogger,influencer,374754,393003," $43,532.45 ",3190,54,10,18.52%," $44,825 "," $1,293 ",,,,
264,4/24/21,banner_partner,media,39889,3040561," $28,133.75 ",3700,84,13,15.48%," $75,887 "," $47,753 ",,,,
265,4/25/21,facebook_tier1,social,349043,110367," $13,181.07 ",394,17,2,11.76%," $8,915 "," $(4,266)",,,,
266,4/25/21,facebOOK_tier2,social,348934,110869," $9,964.95 ",740,14,2,14.29%," $9,812 ", $(153),,,,
267,4/25/21,google_hot,search,89459845,10229," $1,058.87 ",193,1,0,0.00%, $-   ," $(1,059)",,,,
268,4/25/21,google_wide,search,127823,67830," $10,350.70 ",512,17,1,5.88%," $6,000 "," $(4,351)",,,,
269,4/25/21,youtube_blogger,influencer,10934,89056," $9,464.14 ",856,18,5,27.78%," $34,885 "," $25,421 ",,,,
270,4/25/21,instagram_tier1,social,9034945,115467," $1,992.53 ",632,6,0,0.00%," $5,730 "," $3,737 ",,,,
271,4/25/21,instagram_tier2,social,983498,107517," $2,120.13 ",1196,20,0,0.00%," $1,734 ", $(386),,,,
272,4/25/21,facebook_retargeting,social,4387490,2585," $1,722.14 ",70,3,1,33.33%," $5,337 "," $3,615 ",,,,
273,4/25/21,facebook_lal,social,544756,26961," $5,467.53 ",217,4,1,25.00%," $1,148 "," $(4,320)",,,,
274,4/25/21,instagram_blogger,influencer,374754,42385," $7,348.74 ",673,12,2,16.67%," $8,977 "," $1,628 ",,,,
275,4/25/21,banner_partner,media,39889,2385046," $6,459.02 ",955,18,3,16.67%," $11,357 "," $4,898 ",,,,
276,4/26/21,facebook_tier1,social,349043,199245," $19,405.50 ",1309,44,4,9.09%," $19,038 ", $(368),,,,
277,4/26/21,facebOOK_tier2,social,348934,497841," $20,374.56 ",1720,31,2,6.45%," $14,566 "," $(5,809)",,,,
278,4/26/21,google_hot,search,89459845,22996," $1,774.49 ",528,2,0,0.00%, $-   ," $(1,774)",,,,
279,4/26/21,google_wide,search,127823,225909," $4,719.31 ",1406,12,0,0.00%," $2,301 "," $(2,418)",,,,
280,4/26/21,youtube_blogger,influencer,10934,178305," $32,186.85 ",2210,82,14,17.07%," $141,064 "," $108,877 ",,,,
281,4/26/21,instagram_tier1,social,9034945,165392," $10,420.04 ",1497,22,3,13.64%," $27,938 "," $17,518 ",,,,
282,4/26/21,instagram_tier2,social,983498,439314," $2,486.14 ",2517,72,0,0.00%," $2,245 ", $(241),,,,
283,4/26/21,facebook_retargeting,social,4387490,4132," $1,270.10 ",164,3,0,0.00%," $4,379 "," $3,109 ",,,,
284,4/26/21,facebook_lal,social,544756,55521, $253.89 ,577,0,0,0.00%, $-   , $(254),,,,
285,4/26/21,instagram_blogger,influencer,374754,176403," $17,071.75 ",1204,33,5,15.15%," $26,015 "," $8,943 ",,,,
286,4/26/21,banner_partner,media,39889,24715759," $7,627.76 ",2013,19,2,10.53%," $10,042 "," $2,414 ",,,,
287,4/27/21,facebook_tier1,social,349043,222991," $5,911.64 ",241,10,0,0.00%," $3,709 "," $(2,203)",,,,
288,4/27/21,facebOOK_tier2,social,348934,67182," $3,251.89 ",310,13,0,0.00%, $-   ," $(3,252)",,,,
289,4/27/21,google_hot,search,89459845,4150," $2,034.86 ",95,1,0,0.00%, $-   ," $(2,035)",,,,
290,4/27/21,google_wide,search,127823,38480," $1,444.78 ",202,4,0,0.00%, $-   ," $(1,445)",,,,
291,4/27/21,youtube_blogger,influencer,10934,49145," $4,828.52 ",355,12,3,25.00%," $26,079 "," $21,250 ",,,,
292,4/27/21,instagram_tier1,social,9034945,52274," $2,034.78 ",240,5,0,0.00%," $5,397 "," $3,362 ",,,,
293,4/27/21,instagram_tier2,social,983498,87610, $279.26 ,436,2,0,0.00%, $-   , $(279),,,,
294,4/27/21,facebook_retargeting,social,4387490,638, $180.51 ,16,0,0,0.00%, $-   , $(181),,,,
295,4/27/21,facebook_lal,social,544756,11446," $2,787.47 ",119,1,0,0.00%, $-   ," $(2,787)",,,,
296,4/27/21,instagram_blogger,influencer,374754,28737," $4,214.03 ",312,4,0,0.00%," $4,645 ", $431 ,,,,
297,4/27/21,banner_partner,media,39889,165860," $2,801.14 ",411,8,0,0.00%," $3,679 ", $878 ,,,,
298,4/28/21,facebook_tier1,social,349043,92456," $6,073.72 ",449,12,0,0.00%," $5,375 ", $(699),,,,
299,4/28/21,facebOOK_tier2,social,348934,144659," $9,493.97 ",650,13,0,0.00%," $5,202 "," $(4,292)",,,,
300,4/28/21,google_hot,search,89459845,10396," $3,338.21 ",189,4,0,0.00%," $8,926 "," $5,588 ",,,,
301,4/28/21,google_wide,search,127823,46577, $436.00 ,396,0,0,0.00%, $-   , $(436),,,,
302,4/28/21,youtube_blogger,influencer,10934,149682," $10,929.32 ",929,24,4,16.67%," $41,327 "," $30,398 ",,,,
303,4/28/21,instagram_tier1,social,9034945,65806," $5,165.39 ",483,11,1,9.09%," $4,963 ", $(202),,,,
304,4/28/21,instagram_tier2,social,983498,683080, $845.78 ,988,4,0,0.00%, $-   , $(846),,,,
305,4/28/21,facebook_retargeting,social,4387490,2003, $251.29 ,65,0,0,0.00%, $-   , $(251),,,,
306,4/28/21,facebook_lal,social,544756,25965," $7,268.49 ",256,4,1,25.00%," $1,655 "," $(5,613)",,,,
307,4/28/21,instagram_blogger,influencer,374754,88009," $4,817.07 ",533,14,0,0.00%," $5,490 ", $673 ,,,,
308,4/28/21,banner_partner,media,39889,9639945," $6,550.19 ",815,19,2,10.53%," $6,047 ", $(503),,,,
1,5/1/21,facebook_tier1,social,349043,150751," $7,525.65 ",1120,10,0,0.00%," $5,145 "," $(2,381)",,,,
2,5/1/21,facebOOK_tier2,social,348934,223427," $14,537.67 ",1837,38,3,7.89%," $12,760 "," $(1,778)",,,,
3,5/1/21,google_hot,search,89459845,24934," $6,082.46 ",457,7,0,0.00%," $8,733 "," $2,651 ",,,,
4,5/1/21,google_wide,search,127823,172487," $6,946.08 ",981,28,1,3.57%," $1,829 "," $(5,117)",,,,
5,5/1/21,youtube_blogger,influencer,10934,222835," $31,829.33 ",2045,52,8,15.38%," $74,646 "," $42,817 ",,,,
6,5/1/21,instagram_tier1,social,9034945,358757," $10,909.55 ",1143,22,2,9.09%," $16,380 "," $5,470 ",,,,
7,5/1/21,instagram_tier2,social,983498,461315," $3,995.17 ",2604,83,0,0.00%," $1,644 "," $(2,351)",,,,
8,5/1/21,facebook_retargeting,social,4387490,4929," $1,281.87 ",123,3,1,33.33%," $5,079 "," $3,797 ",,,,
9,5/1/21,facebook_lal,social,544756,58342," $15,324.16 ",515,14,1,7.14%," $4,472 "," $(10,852)",,,,
10,5/1/21,instagram_blogger,influencer,374754,120522," $26,452.33 ",1790,57,7,12.28%," $37,375 "," $10,923 ",,,,
11,5/1/21,banner_partner,media,39889,23059486, $980.81 ,1975,3,0,0.00%, $-   , $(981),,,,
12,5/2/21,facebook_tier1,social,349043,561811," $16,674.68 ",2736,43,3,6.98%," $18,823 "," $2,148 ",,,,
13,5/2/21,facebOOK_tier2,social,348934,1023984," $2,347.62 ",2894,8,0,0.00%, $-   ," $(2,348)",,,,
14,5/2/21,google_hot,search,89459845,52540," $10,283.09 ",1067,16,3,18.75%," $20,921 "," $10,638 ",,,,
15,5/2/21,google_wide,search,127823,305659," $13,436.99 ",2590,38,3,7.89%," $12,695 ", $(742),,,,
16,5/2/21,youtube_blogger,influencer,10934,371713," $43,778.94 ",3727,83,17,20.48%," $141,061 "," $97,282 ",,,,
17,5/2/21,instagram_tier1,social,9034945,621649," $27,108.38 ",2203,59,10,16.95%," $36,488 "," $9,380 ",,,,
18,5/2/21,instagram_tier2,social,983498,986886," $1,691.97 ",5261,12,0,0.00%, $-   ," $(1,692)",,,,
19,5/2/21,facebook_retargeting,social,4387490,9904, $186.58 ,308,0,0,0.00%, $-   , $(187),,,,
20,5/2/21,facebook_lal,social,544756,93683," $9,103.77 ",1338,7,1,14.29%, $939 ," $(8,165)",,,,
21,5/2/21,instagram_blogger,influencer,374754,292659," $12,291.98 ",2480,17,3,17.65%," $13,897 "," $1,605 ",,,,
22,5/2/21,banner_partner,media,39889,33954339," $45,798.55 ",4025,84,14,16.67%," $56,583 "," $10,784 ",,,,
23,5/3/21,facebook_tier1,social,349043,2462621," $69,579.23 ",7292,99,10,10.10%," $63,389 "," $(6,190)",,,,
24,5/3/21,facebOOK_tier2,social,348934,1304958," $91,626.00 ",8615,254,13,5.12%," $48,061 "," $(43,565)",,,,
25,5/3/21,google_hot,search,89459845,132251," $62,059.31 ",3172,89,17,19.10%," $106,454 "," $44,395 ",,,,
26,5/3/21,google_wide,search,127823,4798192," $40,035.36 ",7952,165,11,6.67%," $32,822 "," $(7,213)",,,,
27,5/3/21,youtube_blogger,influencer,10934,873498," $165,832.95 ",15124,428,88,20.56%," $766,531 "," $600,698 ",,,,
28,5/3/21,instagram_tier1,social,9034945,1896139," $54,066.39 ",8848,197,14,7.11%," $81,116 "," $27,050 ",,,,
29,5/3/21,instagram_tier2,social,983498,2486963," $77,734.01 ",13199,668,38,5.69%," $103,803 "," $26,069 ",,,,
30,5/3/21,facebook_retargeting,social,4387490,33630," $4,627.34 ",828,18,4,22.22%," $26,445 "," $21,818 ",,,,
31,5/3/21,facebook_lal,social,544756,272263," $72,269.61 ",3404,62,9,14.52%," $6,588 "," $(65,682)",,,,
32,5/3/21,instagram_blogger,influencer,374754,775443," $208,926.13 ",9289,396,53,13.38%," $228,966 "," $20,040 ",,,,
33,5/3/21,banner_partner,media,39889,149764580," $29,559.07 ",14993,71,15,21.13%," $44,204 "," $14,645 ",,,,
34,5/4/21,facebook_tier1,social,349043,2745432," $158,946.38 ",10711,222,37,16.67%," $132,117 "," $(26,829)",,,,
35,5/4/21,facebOOK_tier2,social,348934,5136143," $99,288.36 ",15022,127,14,11.02%," $93,489 "," $(5,799)",,,,
36,5/4/21,google_hot,search,89459845,207981," $44,795.12 ",3223,63,8,12.70%," $80,670 "," $35,875 ",,,,
37,5/4/21,google_wide,search,127823,1424888," $53,219.69 ",8109,256,14,5.47%," $67,102 "," $13,882 ",,,,
38,5/4/21,youtube_blogger,influencer,10934,2102393," $177,859.96 ",20632,383,94,24.54%," $731,622 "," $553,762 ",,,,
39,5/4/21,instagram_tier1,social,9034945,1096764," $91,697.65 ",8668,247,29,11.74%," $199,089 "," $107,391 ",,,,
40,5/4/21,instagram_tier2,social,983498,2871566," $42,779.38 ",21817,348,10,2.87%," $26,056 "," $(16,723)",,,,
41,5/4/21,facebook_retargeting,social,4387490,51080, $801.36 ,1417,4,1,25.00%," $5,208 "," $4,407 ",,,,
42,5/4/21,facebook_lal,social,544756,385166," $137,548.92 ",4358,84,11,13.10%," $6,575 "," $(130,974)",,,,
43,5/4/21,instagram_blogger,influencer,374754,1234116," $121,789.93 ",9872,304,39,12.83%," $216,497 "," $94,707 ",,,,
44,5/4/21,banner_partner,media,39889,39232290," $165,309.09 ",16343,364,48,13.19%," $187,340 "," $22,031 ",,,,
45,5/5/21,facebook_tier1,social,349043,2871124," $95,062.66 ",10212,150,15,10.00%," $86,219 "," $(8,844)",,,,
46,5/5/21,facebOOK_tier2,social,348934,2794606," $213,903.94 ",13359,319,40,12.54%," $197,221 "," $(16,683)",,,,
47,5/5/21,google_hot,search,89459845,233589," $91,056.25 ",5270,146,25,17.12%," $168,437 "," $77,381 ",,,,
48,5/5/21,google_wide,search,127823,11402990," $48,186.28 ",10054,150,14,9.33%," $58,990 "," $10,804 ",,,,
49,5/5/21,youtube_blogger,influencer,10934,2225290," $389,300.14 ",24628,640,142,22.19%," $1,285,651 "," $896,351 ",,,,
50,5/5/21,instagram_tier1,social,9034945,6362719," $229,761.03 ",16077,601,90,14.98%," $398,670 "," $168,909 ",,,,
51,5/5/21,instagram_tier2,social,983498,5811506," $15,148.69 ",28737,709,4,0.56%," $6,800 "," $(8,349)",,,,
52,5/5/21,facebook_retargeting,social,4387490,54020," $6,772.22 ",1213,30,5,16.67%," $21,765 "," $14,993 ",,,,
53,5/5/21,facebook_lal,social,544756,595840," $205,772.79 ",5447,122,19,15.57%," $11,025 "," $(194,748)",,,,
54,5/5/21,instagram_blogger,influencer,374754,2361789," $35,368.17 ",13828,41,8,19.51%," $47,958 "," $12,590 ",,,,
55,5/5/21,banner_partner,media,39889,9079277," $412,499.79 ",19815,777,128,16.47%," $509,051 "," $96,551 ",,,,
56,5/6/21,facebook_tier1,social,349043,266525," $33,853.22 ",1986,81,8,9.88%," $54,006 "," $20,153 ",,,,
57,5/6/21,facebOOK_tier2,social,348934,534439," $51,813.06 ",2924,104,10,9.62%," $48,508 "," $(3,305)",,,,
58,5/6/21,google_hot,search,89459845,41935," $7,014.31 ",859,10,1,10.00%," $7,499 ", $485 ,,,,
59,5/6/21,google_wide,search,127823,426515," $20,001.86 ",2253,43,6,13.95%," $12,292 "," $(7,710)",,,,
60,5/6/21,youtube_blogger,influencer,10934,480785," $88,610.59 ",4808,109,24,22.02%," $220,326 "," $131,715 ",,,,
61,5/6/21,instagram_tier1,social,9034945,456763," $3,992.56 ",2263,16,0,0.00%," $5,776 "," $1,783 ",,,,
62,5/6/21,instagram_tier2,social,983498,1291040," $13,396.99 ",5055,107,4,3.74%," $10,820 "," $(2,577)",,,,
63,5/6/21,facebook_retargeting,social,4387490,12091," $1,614.02 ",249,6,1,16.67%," $5,615 "," $4,001 ",,,,
64,5/6/21,facebook_lal,social,544756,134579," $26,266.77 ",1286,25,4,16.00%," $7,648 "," $(18,619)",,,,
65,5/6/21,instagram_blogger,influencer,374754,297825," $9,581.62 ",2537,18,1,5.56%," $10,505 ", $923 ,,,,
66,5/6/21,banner_partner,media,39889,34012628," $37,660.11 ",4350,71,11,15.49%," $49,486 "," $11,826 ",,,,
67,5/7/21,facebook_tier1,social,349043,488071," $22,156.35 ",2077,39,4,10.26%," $26,190 "," $4,034 ",,,,
68,5/7/21,facebOOK_tier2,social,348934,633452," $31,024.24 ",3825,60,5,8.33%," $20,931 "," $(10,093)",,,,
69,5/7/21,google_hot,search,89459845,40420," $5,518.08 ",850,14,2,14.29%," $16,769 "," $11,251 ",,,,
70,5/7/21,google_wide,search,127823,1189498," $17,173.57 ",2737,42,5,11.90%," $14,980 "," $(2,194)",,,,
71,5/7/21,youtube_blogger,influencer,10934,601760," $32,136.72 ",4128,88,13,14.77%," $138,155 "," $106,018 ",,,,
72,5/7/21,instagram_tier1,social,9034945,1253375," $40,460.68 ",3145,83,12,14.46%," $67,132 "," $26,671 ",,,,
73,5/7/21,instagram_tier2,social,983498,469760," $6,222.38 ",4333,236,1,0.42%," $3,554 "," $(2,668)",,,,
74,5/7/21,facebook_retargeting,social,4387490,10844," $3,460.58 ",238,5,0,0.00%," $4,975 "," $1,514 ",,,,
75,5/7/21,facebook_lal,social,544756,197486," $10,096.94 ",963,5,0,0.00%, $940 ," $(9,157)",,,,
76,5/7/21,instagram_blogger,influencer,374754,262515," $43,309.26 ",2635,78,10,12.82%," $61,256 "," $17,947 ",,,,
77,5/7/21,banner_partner,media,39889,4013568," $95,285.60 ",3490,139,28,20.14%," $105,301 "," $10,015 ",,,,
78,5/8/21,facebook_tier1,social,349043,451401," $32,307.45 ",2440,28,4,14.29%," $18,164 "," $(14,143)",,,,
79,5/8/21,facebOOK_tier2,social,348934,426071," $31,811.46 ",3393,78,4,5.13%," $29,221 "," $(2,590)",,,,
80,5/8/21,google_hot,search,89459845,61233," $6,482.19 ",996,17,1,5.88%," $14,687 "," $8,205 ",,,,
81,5/8/21,google_wide,search,127823,521805," $15,870.05 ",2640,47,5,10.64%," $18,606 "," $2,736 ",,,,
82,5/8/21,youtube_blogger,influencer,10934,691278," $31,665.79 ",3917,87,17,19.54%," $130,123 "," $98,457 ",,,,
83,5/8/21,instagram_tier1,social,9034945,509292, $379.24 ,2513,1,0,0.00%, $-   , $(379),,,,
84,5/8/21,instagram_tier2,social,983498,825433," $1,887.33 ",4727,115,1,0.87%," $2,045 ", $158 ,,,,
